p cnf 5000 7500
-1229 224 4288 0
941 3824 2137 0
-118 3316 -2214 0
-3932 2645 3340 0
-444 2003 1851 0
1726 -706 -346 0
-4564 2432 -571 0
3254 4506 -2446 0
-235 3719 -4353 0
-849 1125 4428 0
-1944 362 -2068 0
1291 930 513 0
2566 3183 -509 0
1515 3320 3234 0
47 833 3765 0
518 3841 2988 0
43 -1764 -731 0
252 2415 1419 0
2289 -2170 4422 0
-4473 673 -356 0
2260 -3162 -2752 0
4482 2772 748 0
1374 -4826 -108 0
2470 -4524 -3157 0
2144 -4339 1879 0
453 -3032 -3092 0
2509 3905 4878 0
671 4493 1566 0
1069 4697 3237 0
2190 2401 1948 0
1621 -2079 871 0
1947 1859 1853 0
2384 -4093 -2000 0
596 2734 605 0
922 3583 3336 0
4204 3814 3883 0
3647 219 -4359 0
1582 4826 -296 0
-4319 3980 -3082 0
3520 4375 298 0
1729 -3594 -3136 0
-2873 4930 24 0
-743 4755 -552 0
2114 -1590 206 0
3239 -717 1372 0
1951 3238 1799 0
340 1106 3555 0
-2546 -2846 4491 0
2886 -2410 -2493 0
4252 2309 -1103 0
4075 4054 -2647 0
-3430 2770 -2916 0
4780 3087 4984 0
3203 2107 191 0
771 3115 344 0
-1102 -4775 3330 0
-2984 682 2169 0
4238 662 -4354 0
3140 -2300 -4504 0
390 3383 813 0
-3147 -3974 4324 0
1506 -959 2529 0
2998 4509 3524 0
2710 4424 4189 0
-2763 -2448 2662 0
2305 -931 -3268 0
2488 1756 -2052 0
2651 4904 4371 0
4751 3097 -2537 0
2029 1007 2669 0
3336 3953 1711 0
-2551 2632 -2036 0
4260 3004 1764 0
-1762 886 -2126 0
453 2279 4467 0
1816 635 -45 0
1462 2461 772 0
616 -3331 809 0
2521 -4009 3795 0
-586 2348 -4465 0
3261 416 190 0
-1396 571 2616 0
4373 -4427 -2862 0
-4369 -4682 3996 0
-521 1748 4700 0
-4543 4670 2657 0
599 2679 2293 0
-2069 400 -1939 0
-4240 -4138 810 0
1327 -2386 -1716 0
-2194 -998 1249 0
-4920 219 3723 0
1741 4630 -1917 0
-119 243 567 0
997 -2331 -1495 0
2511 -248 4896 0
1327 -2572 4252 0
-1733 4729 -1324 0
-1515 2117 4829 0
4845 -1101 4075 0
-3143 176 1345 0
-2960 4446 2612 0
2563 -1424 3585 0
-3392 2666 -3987 0
-2333 -4166 820 0
3496 -3668 -3481 0
1044 515 4654 0
-2492 -1025 4702 0
-755 -1414 4889 0
3312 581 -2460 0
748 1488 -1241 0
1204 -2352 -3892 0
4473 -211 1336 0
2007 -559 1366 0
-1907 1008 -1156 0
-4429 1469 -4184 0
2447 -3046 57 0
-2772 -1711 2019 0
3448 4054 4946 0
-3659 2847 -3527 0
-482 569 4442 0
-1061 3869 3338 0
2234 4651 951 0
1765 2323 1431 0
-1329 155 -370 0
-4502 1221 2907 0
-2888 -4605 4367 0
300 574 1504 0
4561 4872 -3815 0
4964 2166 827 0
2380 -749 -1707 0
3922 1476 -1881 0
-1848 -3251 53 0
-3585 4744 4844 0
-2077 3913 1734 0
890 38 1637 0
2958 -2601 -4546 0
-1702 3838 -2806 0
-3942 4574 3147 0
-1911 -3276 343 0
369 -83 -4719 0
-2554 -4659 398 0
-1745 27 806 0
2590 -2897 -904 0
2492 4737 3667 0
1425 510 4816 0
-2629 1205 4151 0
689 2889 -772 0
3470 2386 4278 0
-3277 1571 4663 0
3557 4698 -4681 0
2795 -1405 3248 0
4219 4865 2634 0
2800 -420 -3943 0
-2318 4947 -3175 0
-329 4328 -3789 0
-4970 1726 -1990 0
4854 4428 2610 0
1970 2916 2941 0
-51 -366 4980 0
-4626 2290 4970 0
3275 -3726 -2557 0
4073 3365 3893 0
3022 -380 -3891 0
1930 442 263 0
-439 -3076 2702 0
-153 1441 2763 0
-2385 2648 -615 0
2504 -1477 2375 0
-4139 175 -2535 0
3822 2252 -1318 0
3810 1128 4863 0
4237 2264 4550 0
-900 1578 2722 0
1360 3048 3948 0
4248 -4480 2640 0
-4563 3851 1313 0
160 732 1663 0
133 3341 1990 0
4279 2624 2259 0
688 3100 2292 0
-1894 1784 -4963 0
4815 303 989 0
569 1417 2680 0
-4429 4938 -3226 0
-521 -3074 2505 0
1320 2081 612 0
1619 -2731 4772 0
-1630 2036 -2620 0
-1005 3202 -1380 0
-3676 4806 1522 0
2400 4342 3587 0
-665 -2998 4265 0
2139 -4466 3143 0
-4329 -4208 2162 0
2212 1494 -1257 0
-1766 735 -3092 0
926 2815 2914 0
1988 4927 1574 0
4531 2057 1251 0
-3649 646 -1954 0
-1807 1483 -2756 0
4519 -3753 1073 0
4887 -480 -132 0
3138 728 -4271 0
2617 -1276 2458 0
350 3525 4805 0
2306 -2771 -1735 0
-2812 -4611 4763 0
-2775 2976 2250 0
-4416 4141 -1336 0
3708 -4856 -2665 0
108 3517 -2314 0
3365 3827 -4640 0
-1054 3099 -1180 0
-236 -1905 1127 0
831 143 908 0
2635 562 1661 0
3814 4296 4709 0
-1591 -4013 1278 0
2417 1633 2595 0
1083 4045 4569 0
-3699 3108 3089 0
-3160 2922 876 0
2199 567 2534 0
-4941 -3142 1211 0
2753 4873 2281 0
4989 1899 3094 0
3356 -3962 4180 0
-3024 -1230 1302 0
-2798 1001 -3331 0
-2400 2146 -1624 0
1731 3716 4409 0
1551 -316 -3285 0
445 -1187 3579 0
4877 4440 1775 0
3939 3808 772 0
-1351 626 -1768 0
3389 3850 4398 0
993 -2843 2242 0
852 -2471 -2618 0
-3205 3845 -2129 0
115 -4332 3853 0
1888 1916 1570 0
-2740 1415 568 0
-3998 691 1100 0
-3159 1266 -205 0
1561 2573 4623 0
2164 -1944 3422 0
4563 611 3962 0
2854 1312 3648 0
-1440 4451 -2193 0
2848 3966 3153 0
-4404 3728 -4979 0
4498 216 2251 0
4299 -2957 -2101 0
1583 840 169 0
-3080 1817 -2411 0
-201 355 -1623 0
711 -3347 3657 0
1868 1728 1317 0
2182 3723 614 0
3425 4755 2280 0
4650 896 2279 0
2054 -4173 -3690 0
-3291 -705 1839 0
2272 4872 -432 0
-4789 1033 2796 0
-1163 -4683 2390 0
-26 3175 -3739 0
4153 3418 757 0
1944 622 1941 0
654 2909 4650 0
1023 3952 905 0
911 597 -2883 0
-4535 2851 3723 0
4091 4102 3891 0
-1383 2038 -4644 0
3475 3499 4638 0
4097 4583 1870 0
-367 -2006 4426 0
1557 1393 4413 0
-62 4247 1868 0
3286 628 -4226 0
2850 287 3806 0
2828 -3785 2691 0
2979 -362 4416 0
2734 -857 -2928 0
3740 4015 3975 0
-2636 3405 1574 0
220 1408 1932 0
3071 1438 -2280 0
2571 437 3923 0
4618 2167 415 0
-735 -4175 4252 0
3046 2089 3038 0
-1008 4017 2806 0
81 2002 4799 0
-2197 -2698 1638 0
2451 3279 -700 0
1255 551 3504 0
-3258 2915 1554 0
2771 1770 649 0
1586 1406 4770 0
1704 998 -1746 0
4730 -91 4538 0
1505 27 1394 0
-1469 4839 299 0
1188 833 -1046 0
3486 2791 1026 0
-251 -906 2692 0
3413 4380 2293 0
-983 -1131 3843 0
2865 4752 -752 0
1806 488 4070 0
1985 -2107 96 0
-2746 -4128 1427 0
3050 -4045 4548 0
4689 4475 1713 0
1270 -4348 2330 0
3368 2956 3085 0
3290 4858 -4650 0
4576 1313 1678 0
4564 -4014 -1391 0
-1841 66 -4010 0
1082 4906 -2665 0
85 1989 1899 0
1789 -4144 4820 0
576 4104 3309 0
1599 4268 17 0
-2541 1327 2288 0
1454 2464 -4797 0
4922 4047 -3210 0
-4569 3841 -1611 0
345 -2312 -3865 0
369 228 3277 0
-4714 790 3889 0
1374 -1426 -4363 0
-34 591 903 0
-3215 1688 1202 0
3343 62 3408 0
2374 -4609 910 0
-1763 -1317 2516 0
791 3442 -856 0
1210 3565 1223 0
-4515 3460 4989 0
1525 2760 4558 0
-4543 2910 -16 0
4956 3932 -2202 0
2812 2038 322 0
-3769 4377 2309 0
128 1760 1024 0
3445 2606 -3505 0
-2353 4270 -3185 0
3365 2673 -2886 0
4795 948 863 0
735 1404 -507 0
3221 -3050 -1958 0
1336 3077 2012 0
825 4539 -2153 0
2041 322 4565 0
4565 -3694 2543 0
3519 2246 2070 0
-2686 2215 -4434 0
3388 -4722 1997 0
-2449 3537 293 0
1231 -2071 3807 0
-4770 -372 844 0
-2958 1093 -4418 0
-1934 -2111 3543 0
1740 770 811 0
2389 3218 145 0
3160 -480 -3299 0
3479 3908 1790 0
3485 -1061 -3879 0
2135 3227 2375 0
484 -230 -3023 0
2038 2839 -4009 0
-4583 4109 -3068 0
-4727 -1285 4836 0
4505 3892 4390 0
1042 4746 3305 0
-2993 954 -3168 0
-4966 3848 -655 0
3334 -1859 3198 0
-2780 -2878 2804 0
3324 -3541 -40 0
1384 -2484 319 0
3841 -4608 1046 0
3703 -370 801 0
-249 -1342 2666 0
358 -1924 -4004 0
3277 1006 1119 0
-3259 -4890 3654 0
2222 3804 929 0
2286 1187 1804 0
-21 3132 4078 0
1475 2946 -4431 0
-3742 -1607 3032 0
-2439 2076 -3912 0
1901 162 1378 0
-1718 -2341 1801 0
2345 -1095 -1251 0
4393 4684 4567 0
1822 3175 -1495 0
4753 1112 4518 0
2268 2508 1546 0
4400 -3396 3306 0
1013 -3821 -1462 0
2394 4297 3587 0
-1295 631 2719 0
2437 -3879 -4500 0
2505 2401 1547 0
3534 2249 3066 0
817 4123 1998 0
1729 -4937 -4524 0
3514 2996 1062 0
1790 4326 4227 0
913 -4507 1064 0
2741 438 -4330 0
-3629 4875 2558 0
201 769 1689 0
-2349 2735 710 0
-790 1737 -2223 0
2061 2287 -3290 0
-3161 -3347 4176 0
1398 1999 4414 0
4089 -642 -4731 0
-4669 -3004 4254 0
4399 4264 3319 0
-1271 4559 2356 0
-2295 -112 1569 0
1997 -29 3375 0
5 4255 4997 0
4512 1441 -876 0
3472 -4050 4040 0
-1160 -3006 1251 0
4154 -1500 3328 0
2493 4202 -2946 0
1096 3102 2550 0
167 1808 1968 0
4321 4871 3821 0
929 586 1291 0
4673 -4798 4427 0
1818 3282 -4731 0
4844 1881 1045 0
3687 -439 -1788 0
3066 -1777 3256 0
-1952 1235 -4046 0
1038 -1876 -3901 0
3806 -4033 1622 0
3317 -3411 -4456 0
-3322 -1389 841 0
3507 1278 2327 0
-386 3974 1012 0
2928 79 1083 0
-520 -4260 2484 0
-2060 782 4881 0
2946 2731 642 0
-3121 1429 -2163 0
-3381 -3583 4020 0
1031 2749 85 0
-294 2316 -699 0
681 -1079 -497 0
2890 -3792 -125 0
320 4734 2 0
2898 -466 2066 0
-3740 2527 -4052 0
3158 -3662 568 0
-4084 -3338 446 0
-4021 -1528 3121 0
-2489 3941 987 0
665 -1038 -4703 0
4539 854 18 0
2833 4529 767 0
3160 -1739 4977 0
-2682 1024 269 0
1325 1730 4636 0
4373 4069 1088 0
-4322 -3550 3232 0
-1730 4812 -4734 0
-953 66 -1227 0
2151 3078 4955 0
4543 1486 1474 0
1601 -2924 -1857 0
-3753 -3299 3292 0
-4465 1527 1214 0
-1015 483 -2492 0
517 4954 1213 0
1189 899 4101 0
3489 3194 1317 0
711 809 -3192 0
-4637 -1058 119 0
2729 3549 2823 0
3993 -535 -125 0
2967 2659 3857 0
1187 4633 2840 0
-3797 4587 1793 0
-1427 1076 -70 0
-3031 4892 4635 0
4148 -2674 -2883 0
4206 2344 78 0
2679 -3034 4207 0
-4702 3861 -4382 0
4575 4250 4445 0
1628 1218 1284 0
-284 160 -370 0
4293 -3325 3645 0
2917 3756 831 0
862 3916 4869 0
-4977 -3962 3502 0
2309 -3569 -3032 0
-4494 -2760 2766 0
3080 -1711 -1776 0
4521 2863 617 0
1267 677 -69 0
2797 -2994 2930 0
2825 1505 4767 0
1402 2694 4594 0
900 1899 4032 0
342 77 1018 0
852 1235 1273 0
2638 2757 -1845 0
2658 4862 329 0
3983 3252 2925 0
-3965 4270 -188 0
1352 -368 -1897 0
4692 3303 1398 0
3658 1915 3767 0
240 -3291 -1301 0
3296 773 792 0
-2243 -865 1771 0
4727 2574 1271 0
-3567 -3989 4572 0
1043 -3637 -361 0
-3636 -1709 786 0
3779 -4579 1277 0
2330 108 156 0
-3736 376 3218 0
4713 1104 2493 0
3751 -2100 946 0
177 1027 3922 0
-1247 -1774 2306 0
3462 -1852 -3155 0
-2266 1867 -4581 0
3475 4187 508 0
1583 -1034 942 0
1960 3853 846 0
-291 -4945 4917 0
1421 2037 3124 0
371 3949 1055 0
-1958 -4607 2098 0
-1550 -3074 3418 0
4026 -2568 -2553 0
4623 2903 -2040 0
1612 430 2882 0
-3793 4800 3542 0
-3538 -2338 1549 0
1373 715 3524 0
3365 -3251 -1943 0
-198 3412 2184 0
-4160 2784 -4235 0
-21 5000 1832 0
3881 1169 -4519 0
2917 4864 3697 0
1570 4043 3444 0
-2119 4550 -4586 0
559 376 -2744 0
-93 2852 2118 0
-2121 3687 390 0
3501 2260 113 0
3068 -1198 1667 0
-3562 3503 -3590 0
4554 -4775 -716 0
761 -4864 1619 0
3254 73 1353 0
-4880 -2561 218 0
-4969 2836 4852 0
106 -866 -1530 0
-848 -2375 3325 0
3477 1235 4620 0
1778 -841 -430 0
-1083 1111 -3946 0
3197 97 -2757 0
-3288 254 -4513 0
3286 4301 -1283 0
-3194 -2630 1036 0
389 -1598 4229 0
-2250 4940 2244 0
-3585 688 -1347 0
699 4197 -4722 0
3169 3650 4186 0
4729 -3524 -1799 0
1634 510 -2640 0
1657 -4159 -878 0
480 3330 4670 0
-3250 -2322 1169 0
2585 2602 1854 0
4032 2635 2503 0
-1651 -102 2355 0
210 4233 -890 0
2575 -518 4418 0
319 -2429 -1873 0
-2287 4286 -3599 0
-3778 2889 2281 0
4774 2212 773 0
4054 1690 -3561 0
2320 3140 1996 0
1251 2536 3157 0
4327 661 1901 0
2333 4555 4895 0
1125 -3333 3719 0
-487 1096 1674 0
-1792 4373 2994 0
3624 -1347 -4248 0
1038 1490 2364 0
3119 -3925 3435 0
3094 508 4922 0
-1652 4421 -1303 0
241 1548 66 0
3139 1371 1800 0
-3843 1701 1148 0
1847 -1775 -3619 0
-4255 938 -476 0
-2371 1747 -4747 0
-1055 -1372 2512 0
-59 1332 -1267 0
2278 76 1239 0
-1963 -3812 4006 0
4172 4837 4229 0
1424 -2057 -609 0
-1856 29 -607 0
4858 -3223 -4310 0
973 4895 4730 0
2169 1750 3739 0
-4973 942 2322 0
-912 2527 2673 0
-4500 1302 -2152 0
-3358 -3417 4792 0
1304 364 -1339 0
3014 -4970 -2766 0
1391 152 -2292 0
3782 -4300 1420 0
-4937 -1608 2771 0
4409 -2617 220 0
2438 -3825 -2994 0
-1768 2113 -1948 0
2248 3099 1653 0
4177 -2730 3369 0
4271 641 -150 0
4874 4487 1947 0
1778 -344 459 0
2894 3706 3266 0
-2780 1072 -215 0
4887 -4339 1628 0
1291 901 4365 0
1275 4524 -1635 0
1084 862 -174 0
2809 2592 4205 0
2336 720 3091 0
3822 2801 2189 0
471 -36 1856 0
-973 1523 -2255 0
2595 4768 565 0
541 -606 -3138 0
4165 4685 -2355 0
-2339 -2103 3114 0
1295 -4028 1824 0
2488 1034 -2192 0
1875 2153 -3500 0
2468 4219 2839 0
1587 4454 2194 0
2966 -3938 -497 0
-1088 2251 -4090 0
4158 -4413 -3009 0
3080 7 -4544 0
-3501 -761 1801 0
-4532 -2496 3122 0
-4037 3434 3920 0
3 957 537 0
-3020 4147 4191 0
-1572 -4504 831 0
-2571 451 -1718 0
-3572 -3264 304 0
4402 3402 2231 0
1860 -2044 3297 0
-3080 2300 2453 0
2987 -2676 -3542 0
-3484 -1887 1987 0
3798 436 3477 0
-1617 3593 3974 0
552 2632 4527 0
4396 1362 1687 0
-4421 1516 4540 0
891 2748 -308 0
4339 4454 -2730 0
-4766 -4540 1941 0
2287 2311 1120 0
3434 1606 417 0
-3535 1138 546 0
399 -3571 4394 0
3523 -4098 -284 0
4231 4084 -1489 0
-1816 4321 -2732 0
2257 221 3251 0
-3687 1303 -4922 0
2892 -3512 4015 0
-747 2140 4250 0
-3465 -2842 4633 0
505 1773 -1201 0
2881 3546 3424 0
55 -2280 -769 0
-786 3487 4563 0
854 1450 2619 0
1099 4576 -1027 0
1958 2396 -3518 0
4867 -4781 2654 0
3099 -3467 224 0
4709 1259 -3127 0
1282 4826 4688 0
-3615 205 -3469 0
4953 3321 1137 0
-1790 -499 561 0
-4056 3242 -2016 0
-1576 4982 368 0
4522 675 2784 0
383 562 -4208 0
4151 757 3187 0
2732 4360 1015 0
3045 1026 1679 0
-2529 696 3111 0
-3354 -2839 3974 0
-3950 2890 -3017 0
4181 4150 -3763 0
4803 -1869 -1477 0
-4994 -4430 3233 0
2976 1382 1902 0
2812 4310 -4871 0
4033 4396 742 0
3646 3314 -4485 0
-4768 1475 1651 0
637 -379 -2263 0
1666 3088 -3613 0
-1988 -2789 3411 0
-4046 -4854 3678 0
1197 52 -2429 0
4185 -1267 4233 0
-4838 2996 428 0
-608 347 -3635 0
943 3727 3201 0
2253 1601 3803 0
-3878 -3286 4319 0
-175 1966 934 0
-4130 -361 3304 0
698 3502 4932 0
891 4171 2215 0
-2195 -20 4302 0
-4732 2045 4866 0
-867 1087 -1377 0
-778 655 -1894 0
1034 3857 4786 0
4137 -3663 -2410 0
3316 1311 326 0
4972 4525 3482 0
2606 876 2570 0
3056 4757 -2235 0
728 -2024 3784 0
1712 734 3514 0
2014 2038 913 0
1534 -442 -2561 0
2745 3415 -3874 0
1792 583 1698 0
-3754 3147 -3634 0
4395 1575 3256 0
1246 4507 1708 0
4317 273 -4492 0
1651 3085 -1065 0
652 -1559 3978 0
-4460 -3281 1488 0
4861 552 4160 0
3985 2020 836 0
-1867 655 -4288 0
4889 4688 1038 0
4346 -4347 168 0
1109 1790 4954 0
766 -1433 -1833 0
1719 1057 1598 0
1877 2816 -144 0
939 -3954 1688 0
417 -2131 -2608 0
-4210 4159 2937 0
4881 2991 1732 0
2454 -3254 998 0
-4739 4303 -4124 0
-50 3182 3822 0
2704 2530 -1808 0
-1178 3326 -313 0
68 3795 2109 0
-4207 -742 4899 0
-2704 -226 2634 0
1011 588 3066 0
-2343 -3099 2408 0
3281 -3560 1658 0
371 -3791 -3685 0
2711 2533 -313 0
1650 4249 -2353 0
3503 2230 -4419 0
2489 -392 -1169 0
1331 1572 2108 0
4298 3916 4930 0
-3764 3392 -4924 0
1099 3911 3528 0
4457 -1511 2382 0
2757 -159 -626 0
3872 2047 3988 0
-2224 3755 -3111 0
4991 2933 -1659 0
4511 3256 15 0
-620 2123 95 0
-3115 370 -4278 0
3867 2786 3467 0
-1650 865 -570 0
-3262 2553 1495 0
351 4295 3337 0
367 890 4454 0
-4728 1581 -3007 0
-1544 3102 -834 0
1368 -4674 2233 0
1460 1488 3991 0
-4759 4684 -319 0
2568 -4877 -1227 0
917 2926 -311 0
4648 -2763 4967 0
203 4159 4027 0
4362 -4961 -3713 0
300 4977 187 0
-2193 4405 419 0
3339 -1919 3071 0
-4940 4337 2911 0
2517 -3736 2685 0
3733 1542 -3547 0
1055 51 4521 0
854 2741 1998 0
2309 -4110 3019 0
-4597 2057 -2002 0
519 -461 -848 0
-4363 4498 4832 0
-1572 2130 1089 0
218 -4511 586 0
268 -1017 2597 0
2703 87 3813 0
57 -1926 3784 0
1048 4498 121 0
-1388 -623 241 0
792 -4517 2196 0
-4710 -2208 2410 0
-3087 -4272 379 0
52 -3123 -4407 0
4027 2857 1476 0
286 3985 127 0
286 113 350 0
1190 2380 -1928 0
2880 -591 -2134 0
-1348 -4822 3366 0
2959 1659 337 0
4590 2879 3501 0
3634 -284 2727 0
-2760 2743 -4478 0
-91 1051 2695 0
1314 672 2527 0
2722 4264 3173 0
2632 1150 4436 0
-4640 1282 2111 0
4528 2684 -1673 0
1740 2263 3436 0
1959 484 -1861 0
-3950 2827 -4781 0
-2704 4925 4900 0
4406 4727 1728 0
1333 -3859 2624 0
-2385 -1523 13 0
-132 3130 -2323 0
-2624 3820 -4617 0
499 -2722 3113 0
2292 2435 -3844 0
-3750 4604 -605 0
1077 -2380 3620 0
3784 3211 3477 0
1229 1031 393 0
2764 1568 1149 0
2262 863 941 0
-4676 1486 -734 0
3567 -1879 2725 0
-4859 -1309 3442 0
-4685 3953 -1176 0
3735 3125 -3188 0
-1004 3299 3101 0
129 3768 4203 0
1698 1659 3528 0
-2237 -3394 3813 0
-3230 -4809 4477 0
-3932 1907 -4069 0
-1579 782 293 0
-982 -857 2379 0
3777 2363 638 0
1872 1669 1588 0
-4032 2869 3229 0
1716 98 786 0
3282 2665 -2088 0
2644 4878 -412 0
-2719 -1457 4732 0
4660 10 2017 0
777 -4105 -4510 0
-4900 -4964 3841 0
814 4467 70 0
-1039 3676 -4197 0
-2990 3816 49 0
4758 1260 -4031 0
-2305 -2065 2328 0
-3333 1133 2263 0
-633 1045 -4924 0
1256 4289 1449 0
-1663 1642 2486 0
-756 -2496 4725 0
-4463 4571 3697 0
353 -3080 -3076 0
3302 3678 959 0
4763 4092 -1661 0
2934 541 -1127 0
-3995 1935 -447 0
-3805 3730 2101 0
4282 -1822 4571 0
1753 1713 2084 0
772 -1613 -1336 0
-4111 -351 4861 0
-1250 4005 1296 0
1118 3414 -1749 0
-2270 72 -2674 0
-4207 -2972 4734 0
-1949 539 1871 0
3072 321 3904 0
-2431 317 -998 0
2330 2420 2311 0
452 544 2171 0
5 -4910 1797 0
2786 1978 -2707 0
4951 -4589 -4833 0
-535 828 -3065 0
4583 4229 2899 0
1072 595 -3127 0
1183 2668 4315 0
-2389 4156 112 0
-2881 2027 -3276 0
2395 250 2336 0
2673 2473 2418 0
3922 4386 652 0
-896 3201 3995 0
1469 4110 3423 0
3810 1799 1017 0
-1997 110 1975 0
703 4418 4816 0
-2084 280 3116 0
2492 -4752 3349 0
4730 4554 4009 0
4447 2666 1870 0
833 4670 4118 0
3257 572 2386 0
1023 4775 -4747 0
-4943 793 -3516 0
-4831 -4399 4527 0
-1702 -3807 203 0
2063 1284 -3743 0
4108 2061 3584 0
1485 3067 1686 0
1279 4078 -2870 0
2592 -2092 -2028 0
903 27 4950 0
2936 2930 3436 0
4607 -2208 -4653 0
2111 3605 -779 0
3762 -4908 -4254 0
-3630 1140 2828 0
4897 -4811 -1686 0
3403 4276 3786 0
2687 -1113 3235 0
3498 -984 -3315 0
3910 -333 4115 0
1840 -2444 -1444 0
1632 3033 4780 0
2255 -3204 -3641 0
3696 4696 4528 0
2114 4492 -4254 0
688 -2978 -4554 0
3075 -2287 -418 0
2602 792 3015 0
3858 1476 3116 0
1879 746 2665 0
998 -1114 -3213 0
3802 4646 3240 0
-4231 -3523 512 0
-1286 4446 1882 0
-492 269 3780 0
1032 4720 1203 0
-672 3145 -4067 0
4172 2789 4814 0
-2216 1867 4927 0
-973 -829 3946 0
2270 3198 4610 0
125 -3987 -3771 0
2793 3281 4278 0
1941 -743 -3418 0
-399 -265 4747 0
2105 3117 4278 0
726 2729 -524 0
3369 -2279 -2111 0
1959 2632 1722 0
-1293 1990 734 0
-3168 1654 4937 0
-737 2777 2342 0
-2205 -3884 4218 0
3111 3516 3198 0
-2030 1458 1249 0
2363 4989 -55 0
1691 887 -4112 0
233 4434 2765 0
-3726 2783 4433 0
1914 -1624 1629 0
2996 396 1182 0
-3769 -1560 2726 0
3022 -2667 148 0
-1624 -627 3560 0
-4438 -1149 715 0
1146 -1104 -1852 0
409 -2597 -3998 0
2138 3635 2453 0
10 1160 3942 0
-1692 -3922 4220 0
-834 923 -233 0
196 -1539 2318 0
-2627 2424 3953 0
1540 3343 3952 0
-3433 2545 1707 0
-868 3649 3556 0
3160 3679 1210 0
-4315 934 -2268 0
842 2183 3869 0
-3991 1785 -82 0
2581 4901 3844 0
1593 1959 -3215 0
4804 -1648 -2085 0
3578 2 1150 0
842 -4190 2715 0
-3621 320 266 0
2793 1268 396 0
2250 -1403 2469 0
1289 -3298 -3631 0
-3984 2078 3955 0
2872 2887 3844 0
2631 519 528 0
304 -1606 -3280 0
3827 2393 1607 0
3749 3133 2404 0
1853 580 4535 0
-1670 -1430 1432 0
3805 2944 1219 0
-548 4066 4949 0
-3428 1912 3203 0
-4282 4774 418 0
-4925 2072 662 0
2670 4888 502 0
-2333 -2985 866 0
393 -1963 3108 0
-2359 -1338 3671 0
1222 645 3003 0
-1645 3805 -3061 0
1293 -1385 816 0
2063 3367 4305 0
204 62 31 0
3862 4106 -898 0
573 1913 -1093 0
1868 302 62 0
-739 4872 1918 0
2545 4893 -1102 0
-2567 3227 65 0
3140 -1073 -4725 0
-4841 3581 -4302 0
-964 1470 3362 0
428 67 1233 0
4286 -3969 1259 0
1477 488 436 0
3612 3533 4773 0
-3909 -427 4353 0
1428 1912 4410 0
-1490 3417 -2318 0
-2964 -658 1133 0
2299 3261 3181 0
1861 -1951 98 0
-1897 -1275 4057 0
4434 -640 -1836 0
880 2608 -2704 0
3930 1145 4104 0
2478 3352 1635 0
4621 -3487 566 0
-291 2783 1308 0
4176 3101 -306 0
4997 -1248 -2101 0
2111 -3845 -3118 0
3969 -3529 4025 0
1259 -4483 -204 0
4046 2355 832 0
1822 1986 3678 0
4457 -488 4362 0
3557 2026 4863 0
4678 -257 1254 0
3808 1078 1723 0
4444 2243 1475 0
2152 -4071 1978 0
-3839 1063 475 0
-3955 -500 2678 0
-585 4168 2537 0
892 3630 3812 0
-1495 -4441 4350 0
-1317 -1906 1084 0
4002 -294 3765 0
-1358 1239 4877 0
4494 -2221 4738 0
-3378 2621 4765 0
4106 1252 1658 0
-3157 4623 3904 0
-3283 2916 624 0
-2282 -4410 378 0
-236 -4920 2697 0
4795 2954 -590 0
4676 -1385 -1253 0
-862 1145 -1521 0
416 3169 2900 0
2742 3538 2644 0
-1244 -4805 3076 0
-170 2051 2933 0
-4430 -749 2125 0
1490 4207 -2687 0
4329 -1428 2262 0
-3905 4131 -4229 0
1022 242 4118 0
124 -309 -278 0
4014 -3597 3588 0
4467 -621 -3126 0
2929 808 4227 0
-183 -273 4863 0
1112 4217 2152 0
1924 3523 4393 0
-1884 279 -2993 0
-1499 585 4963 0
2954 1459 -314 0
4066 -4691 -3378 0
153 760 67 0
1724 -1874 -3765 0
1174 3214 -750 0
-3023 -2162 982 0
-1018 1405 -4943 0
2741 4981 -4566 0
4651 694 4688 0
4722 -1047 -4 0
-4795 -3752 738 0
97 3895 1146 0
1430 -407 1397 0
1263 4666 3161 0
-1569 808 -3080 0
-2760 1940 3751 0
3951 -1900 2986 0
1886 4743 -4602 0
3504 2789 2984 0
620 40 2988 0
3648 3681 -1050 0
892 311 2560 0
1058 2508 3874 0
-4369 -1227 4800 0
55 3552 4904 0
2547 -4119 -2710 0
1297 4601 1858 0
1094 1985 -742 0
2519 2432 4241 0
4773 -3510 3805 0
110 4018 3584 0
2004 -524 764 0
4962 827 -2951 0
2328 -2750 -1951 0
2139 -2996 -4778 0
2512 4573 745 0
-458 984 3210 0
-2779 -4120 451 0
-2989 -1686 1521 0
3342 -2562 146 0
1305 375 1780 0
4199 4868 4980 0
-4722 -914 4890 0
2977 1929 -3150 0
2195 3435 2820 0
2276 -1836 -1239 0
-610 4274 -1072 0
1172 4153 4685 0
1379 1869 3964 0
4326 2697 492 0
279 -643 3137 0
2334 4058 3140 0
148 2425 692 0
-1503 1368 -1428 0
3032 4031 913 0
4983 3988 -4302 0
2612 3911 1822 0
703 945 -4985 0
-3401 1104 3485 0
1836 1757 2919 0
-2806 2463 -1407 0
2872 -1332 -1682 0
3905 1278 108 0
1906 4844 1833 0
4329 3669 3247 0
-4820 3494 4018 0
-62 2542 -2459 0
2714 -2648 -1454 0
3698 296 1176 0
1437 -4931 3603 0
689 1437 2840 0
