p cnf 3000 10000
-1525 289 -2669 0
2765 204 -902 0
1322 -705 294 0
-395 2504 1832 0
1607 2317 294 0
326 2529 2101 0
-2807 -897 2969 0
-2505 1973 2306 0
2119 2891 2461 0
-1796 619 669 0
-1114 -343 535 0
400 1180 1056 0
-1557 1770 2133 0
996 22 -1030 0
1460 259 -987 0
-457 1006 -2555 0
1120 -826 -1891 0
1995 2507 -2534 0
-1415 -1532 52 0
2850 71 2054 0
1284 -167 -2428 0
-2528 -394 2604 0
907 354 -2087 0
-364 1692 -305 0
457 180 -546 0
2594 -2871 1610 0
374 -754 -2330 0
864 2573 2148 0
1814 2945 503 0
592 -945 -1097 0
2518 1497 -1191 0
70 1298 -651 0
1328 -2284 -1357 0
1315 1756 -297 0
85 180 1615 0
1333 -1096 -265 0
2795 -1611 -1771 0
1103 -2044 -2794 0
-616 270 -1583 0
-1913 2769 -2788 0
-670 -575 1383 0
2180 1050 1503 0
-1540 598 1725 0
794 -2821 -2771 0
-1352 1975 2233 0
1761 -2822 -1650 0
876 2659 -899 0
2856 -1278 -2144 0
-1115 1877 -1903 0
1118 267 1336 0
1040 2376 2453 0
-1155 2324 1078 0
1614 -1150 1752 0
2201 190 1070 0
1930 753 2777 0
2758 -1459 -2166 0
-905 1212 1158 0
1141 1351 559 0
1977 -1824 2797 0
2577 2840 2810 0
378 1336 -856 0
414 -2650 2756 0
234 1405 465 0
1894 581 -2071 0
1139 -1399 -1722 0
737 1271 1016 0
524 370 242 0
2790 188 214 0
-1446 1267 2909 0
1874 -2022 -94 0
793 -406 951 0
2410 784 -763 0
2301 1774 2698 0
2004 1341 2929 0
1576 -672 1766 0
317 2694 526 0
426 2265 1355 0
-1668 -1458 2541 0
-1152 -1076 199 0
1416 -1322 594 0
280 2038 294 0
-1711 1376 -1310 0
154 978 2604 0
-2961 1710 -2919 0
-2870 2155 -235 0
91 -910 -1839 0
2389 -1265 1777 0
2924 -1687 -447 0
-2863 2326 -2615 0
519 -558 -1333 0
-50 1487 -1747 0
-386 493 -2697 0
753 -377 2964 0
-1028 -2458 61 0
-1538 -1071 2764 0
-2764 1600 1388 0
1656 2716 1212 0
-1104 -2344 1395 0
204 1722 2180 0
2224 2187 875 0
2739 137 2648 0
2150 1743 -1719 0
10 2227 2874 0
-2069 1437 220 0
-2209 2176 360 0
1297 176 2496 0
-2610 -914 1085 0
-2027 1175 2429 0
2014 476 1026 0
1109 2966 2674 0
1644 990 967 0
1903 -2452 -1194 0
2970 -2738 -1696 0
1430 1198 1621 0
-964 -1783 58 0
-1836 2361 2804 0
526 946 2443 0
-762 -137 1181 0
2252 -622 -1698 0
-773 1983 -2083 0
1774 484 -177 0
-2396 396 -814 0
654 -910 -1959 0
2246 1088 489 0
1144 2097 -1084 0
190 -248 1516 0
1475 -1592 -969 0
2164 445 -1620 0
1147 -49 -1482 0
-2289 876 989 0
2624 2048 698 0
-756 -1594 205 0
777 -2450 2618 0
811 515 1388 0
-1063 2232 -1145 0
2809 -1651 -1692 0
1460 -1260 -340 0
2519 379 2745 0
1079 -524 -293 0
2842 2007 171 0
-2983 1623 2675 0
-1384 1463 -519 0
2012 2583 918 0
322 -1428 2249 0
231 2808 -690 0
-1327 -2185 2469 0
2316 2744 530 0
754 2856 1627 0
1188 -1500 218 0
2549 470 1427 0
-258 -274 1352 0
-1593 1047 2343 0
1052 748 1592 0
1932 -2768 -173 0
-1483 870 607 0
2111 2513 2234 0
-1047 795 -1757 0
-1140 -1650 1809 0
-499 -2199 1168 0
-928 1121 85 0
-1388 1048 -1855 0
-848 13 1186 0
647 1277 745 0
185 2340 -426 0
-1418 1174 -2570 0
1390 337 1896 0
1095 -2319 -1946 0
1107 -1526 1229 0
2423 2983 2784 0
525 822 128 0
-1836 -2603 603 0
1792 753 1813 0
2853 -632 238 0
1699 773 -880 0
2877 -2455 2170 0
1271 -1955 -556 0
2978 -379 2157 0
2534 771 486 0
1229 2154 2233 0
1418 2462 248 0
1790 2128 -568 0
-1893 826 664 0
437 -2602 2655 0
105 -752 1045 0
-2045 -1107 2852 0
1286 2040 -1645 0
1786 -2194 214 0
-2729 209 248 0
370 -1272 2206 0
-28 2486 -1993 0
1598 -1899 115 0
-2103 776 -2854 0
1183 2498 2468 0
112 1880 2988 0
86 1696 1587 0
1897 -501 821 0
1619 2172 671 0
-2852 212 -839 0
759 -806 1883 0
2835 1989 -1398 0
1370 2281 556 0
-2450 2707 2798 0
-46 2664 974 0
2020 364 919 0
-2242 2692 2886 0
-36 137 1333 0
157 798 500 0
2430 1130 -1307 0
-1921 -270 1421 0
2115 2730 2204 0
1540 635 704 0
1868 2623 1617 0
1929 889 2873 0
2448 -1384 -161 0
-1421 2888 -2070 0
-1808 884 1565 0
2243 -1127 -1053 0
1322 2834 1038 0
-1125 2618 2137 0
1227 1572 1616 0
1477 -1631 -1034 0
1249 1669 1095 0
-2444 1883 726 0
2087 -1011 -2884 0
-2142 -154 1082 0
1622 2257 288 0
-2936 2698 108 0
1619 352 942 0
-577 2114 1269 0
586 -1375 141 0
-874 -555 1854 0
536 -771 -1018 0
2894 1379 -1218 0
1302 -2214 1093 0
2080 876 1723 0
1191 -691 -549 0
2391 1853 334 0
1921 1633 1559 0
2199 1140 1975 0
-2326 2984 2563 0
2710 -675 -2502 0
2020 2104 705 0
-632 -42 1455 0
1660 1609 -1637 0
1643 1409 -1681 0
-532 854 2348 0
2762 2150 493 0
-1284 1082 -1243 0
2003 1606 331 0
1741 -2050 2340 0
1554 945 335 0
2785 2005 471 0
2118 1075 904 0
1958 -326 -284 0
2229 -2184 -2907 0
-2254 92 -1389 0
1617 -1025 -360 0
2279 1508 323 0
899 657 1842 0
494 2567 27 0
2319 1278 726 0
-1288 -1669 2632 0
1593 23 1205 0
2322 2785 405 0
2956 2930 -2525 0
-1500 2723 1211 0
1168 2248 2190 0
-1714 2735 -1033 0
498 -667 2829 0
2038 275 2488 0
-1170 -913 2963 0
659 -2800 2905 0
-224 -2953 2017 0
-1036 1446 -2336 0
2325 -2426 1874 0
-2424 662 -166 0
-981 -2479 1700 0
2568 1481 -632 0
170 -2555 -548 0
2369 562 -1062 0
-2311 -2729 759 0
-2306 2679 -43 0
740 2344 -2021 0
2856 2745 978 0
2010 1505 2341 0
-1865 -2342 1449 0
34 450 692 0
1440 130 1361 0
132 1584 -2763 0
320 1117 30 0
1998 -801 -1589 0
856 2378 1244 0
456 -2470 2072 0
2605 -2853 2810 0
2473 -2872 890 0
-1275 253 -412 0
-915 2515 897 0
-2412 1216 -2787 0
2953 519 65 0
1533 -2367 -397 0
-1238 1120 2785 0
2341 1380 1981 0
2366 2016 -584 0
-668 1159 -2328 0
1905 703 2771 0
1120 396 406 0
-1915 2173 4 0
2938 -1896 241 0
1955 1431 -771 0
145 2742 1607 0
956 -613 1163 0
995 2682 1934 0
-2618 514 -457 0
-196 1574 2540 0
2347 2114 342 0
2167 1448 1477 0
1804 -1883 511 0
155 -2891 1001 0
-1885 2018 60 0
-1955 169 2638 0
182 2500 -2326 0
2227 1117 2901 0
1622 1436 277 0
401 80 -581 0
331 880 697 0
-572 929 -2131 0
-1891 751 -108 0
-2669 385 1525 0
-945 2314 -2756 0
161 -2918 1571 0
1648 2761 -2817 0
-819 1272 -1611 0
-582 1055 2883 0
-1878 1408 2621 0
2793 1980 -2122 0
-2276 -121 1592 0
-2204 753 411 0
336 1758 1132 0
-2521 1 2339 0
2556 735 1122 0
478 896 2614 0
1788 1572 2379 0
2232 -2375 1463 0
-2008 1591 -1930 0
2595 -2705 -934 0
2016 2726 249 0
-502 -128 2451 0
306 973 620 0
1410 381 1281 0
2119 2329 1140 0
108 457 211 0
361 -875 -2229 0
-1584 2610 -606 0
-2377 552 104 0
2709 -623 1064 0
-708 255 -14 0
2634 -591 775 0
2782 633 1791 0
1406 -2245 -344 0
-1585 1403 326 0
1075 -1512 -1228 0
838 2276 419 0
-866 1700 -125 0
549 -1854 -1668 0
968 2768 2096 0
2562 1744 -2637 0
-369 1329 -1279 0
1458 576 2752 0
706 1691 -1067 0
8 106 -814 0
1645 814 -1980 0
1897 2352 2454 0
1335 1709 1941 0
-798 -1897 2986 0
-481 -1538 1202 0
575 1483 1294 0
724 1723 94 0
2729 -901 534 0
-910 540 1338 0
1135 1140 233 0
2324 2667 1650 0
604 2426 1086 0
-2450 -592 1847 0
268 2157 661 0
2863 -844 -408 0
1192 2342 77 0
1947 50 2899 0
2096 2994 2805 0
333 596 2329 0
2494 -1348 -1149 0
-929 -1057 716 0
-2339 2884 2644 0
2095 2254 1599 0
1618 486 143 0
2383 1397 1744 0
650 2903 1679 0
2501 460 900 0
1323 -1997 1349 0
2887 -1225 -33 0
830 2325 -1829 0
2397 1332 -862 0
-2336 -2821 1124 0
97 1235 -1059 0
-1122 -2763 914 0
-1898 -405 815 0
2938 -716 478 0
2209 -2684 1205 0
-988 2179 -732 0
-56 1518 2495 0
1408 1960 2783 0
1561 2783 826 0
1101 135 2856 0
228 -413 2811 0
-437 82 1899 0
1509 -890 -842 0
1618 861 -1735 0
2059 -449 807 0
1600 1087 -1927 0
102 2261 -1137 0
2489 1841 -2439 0
-2708 821 2750 0
-1701 1654 1614 0
1764 2782 2334 0
-1012 -2383 1862 0
109 2830 -595 0
351 1718 2107 0
-137 -2590 2108 0
334 1147 2501 0
318 372 -951 0
1161 -1190 -1195 0
1824 2906 491 0
-2063 -1034 294 0
2002 -1103 -2764 0
680 1826 11 0
-1832 2980 -1753 0
2082 -914 1037 0
451 1424 796 0
1541 1751 -2386 0
2757 -2463 2345 0
941 614 1826 0
-1251 -370 434 0
579 -87 520 0
-2749 2362 1833 0
2344 375 2871 0
1533 -303 522 0
537 2324 2422 0
-1541 -1505 2268 0
1591 1736 1554 0
1507 2348 1533 0
-158 1455 -2976 0
726 1495 1969 0
489 -1 2832 0
2875 -244 1661 0
2706 -2791 1590 0
2650 93 2385 0
2574 -2038 412 0
855 1251 2406 0
1800 -2044 1063 0
967 653 1232 0
82 -2640 -2384 0
-1143 1176 328 0
1447 2345 -2147 0
471 -1185 -1529 0
-538 2491 322 0
1184 828 -1645 0
1022 1622 2966 0
975 240 -1141 0
2607 2802 2682 0
2928 -830 -1672 0
2700 2137 603 0
1585 2731 97 0
-1510 450 -1124 0
2496 -1723 932 0
1610 -656 1774 0
2429 1408 -990 0
-2175 616 -1051 0
1092 48 1433 0
-2240 -1113 2241 0
-2980 2405 -1152 0
1845 1004 162 0
397 -2889 989 0
567 2974 -909 0
513 -253 -1557 0
-850 -717 2945 0
-83 -784 2812 0
2850 -2331 2326 0
1598 -1808 2383 0
1161 672 -503 0
1204 297 1126 0
-2244 790 -803 0
940 -2835 -2839 0
1413 2862 -1031 0
818 1557 1934 0
891 -667 -1132 0
-2263 -2509 1142 0
543 -136 -1130 0
-231 267 890 0
65 -1156 2008 0
469 2167 2196 0
871 -1933 369 0
1179 2529 12 0
-127 2046 -2905 0
2496 960 174 0
-1363 -2190 1315 0
1951 -2065 554 0
-2427 2803 806 0
662 -2976 -471 0
679 2532 1886 0
905 -2463 -148 0
633 -2381 52 0
1537 -1732 -944 0
-2007 2209 913 0
1304 2006 -2419 0
638 2937 -2241 0
-730 -2937 284 0
-1870 1512 2146 0
-666 1738 -962 0
-2491 1711 1221 0
-2807 2321 1741 0
1726 -987 1212 0
783 118 96 0
-1434 1234 2222 0
-2014 -579 1720 0
1840 1238 442 0
2589 1517 34 0
1055 2952 2769 0
1395 2490 1838 0
1341 503 1615 0
-2580 1041 2403 0
-2429 650 -2823 0
2871 1616 -580 0
1685 2747 1083 0
2980 1711 2189 0
-1544 1537 972 0
-2268 1280 -1488 0
1008 1431 1631 0
1545 2493 2398 0
-2018 264 -1425 0
840 790 2678 0
232 1960 -491 0
96 560 1070 0
-1427 483 -2116 0
711 1620 497 0
-757 -1810 1554 0
1115 -1638 -2581 0
1165 -2541 565 0
1164 733 2269 0
328 415 405 0
1262 -1659 -451 0
-1782 2440 -2193 0
1642 1453 -2525 0
-564 865 -1947 0
2571 -811 -1810 0
2831 2378 -706 0
598 -2906 942 0
-1322 -1552 1197 0
2948 239 327 0
-2146 2168 838 0
1688 377 1060 0
2280 2932 757 0
-2898 138 1565 0
1641 2597 885 0
2869 -1882 -2726 0
412 198 -1123 0
1177 316 2241 0
1929 -1542 -2977 0
-522 -2512 1943 0
1114 697 730 0
870 -2950 837 0
151 1521 1788 0
-738 -546 365 0
-2929 2895 92 0
1222 57 -1391 0
2640 2297 -401 0
-65 2236 1939 0
785 -2489 1774 0
1809 1696 224 0
-2783 1986 1399 0
2554 785 2451 0
2365 1998 1599 0
623 2314 2729 0
-1980 677 759 0
2954 -1224 -2840 0
1802 2868 1837 0
-2706 -2230 534 0
-480 248 1809 0
-2559 130 -2419 0
2883 -399 416 0
152 732 239 0
1593 1847 551 0
2998 -1562 -825 0
1474 -2876 -2264 0
-758 -1370 1277 0
548 2775 2147 0
2541 -2262 1220 0
499 2409 963 0
-2001 2540 -2231 0
2401 -359 -2733 0
2404 -2905 -840 0
2313 387 2245 0
-212 -2058 1206 0
2418 2961 1616 0
1266 99 1807 0
-2415 2572 1021 0
1022 2821 1043 0
-275 520 -1875 0
-2943 1696 1059 0
2467 591 -2974 0
415 -2993 -1780 0
664 -624 -2282 0
-1095 2951 309 0
1089 2710 1987 0
-2887 1024 -194 0
2419 -2826 -2688 0
532 2572 1138 0
-515 1620 2693 0
2289 2453 926 0
649 -1817 1769 0
-1810 422 489 0
1858 -656 -2382 0
-332 100 318 0
660 1020 641 0
2001 1207 816 0
-2335 -2950 1952 0
-712 -186 2903 0
-348 -1462 2511 0
462 -126 -1088 0
-2258 1306 279 0
1176 -2270 -1925 0
-1632 -2370 2874 0
-670 185 -1655 0
2333 -2749 2087 0
955 1072 -1672 0
-1443 2671 819 0
1238 2507 428 0
1092 -1633 -2912 0
-1184 668 -2810 0
-2927 1806 -1745 0
2756 -717 2533 0
2876 76 1337 0
1794 -2334 -2233 0
-2097 1718 573 0
480 2005 -1772 0
698 2846 219 0
283 2058 -1666 0
1357 -1026 -1420 0
2271 2190 15 0
2729 1413 89 0
653 -1143 -2122 0
-2025 1435 -2848 0
-552 315 -2021 0
808 687 -2345 0
2981 2658 -2998 0
1793 2467 1899 0
-405 2425 -1506 0
2337 1552 -774 0
-1728 -1104 2008 0
-2954 -1094 2425 0
-1570 -850 600 0
-1176 1750 -57 0
2354 -2755 1836 0
-2075 2571 -2089 0
2716 1170 -1435 0
2675 2350 1036 0
-2073 1065 1156 0
2594 -2283 2767 0
852 -473 199 0
1190 2778 2356 0
-2650 731 -1020 0
-1588 -708 2603 0
1831 -1479 646 0
1847 -2174 -2968 0
2651 384 220 0
482 647 -1701 0
-176 2584 673 0
-707 -1793 207 0
1261 -1349 2504 0
2006 2750 2224 0
580 1218 -1746 0
1587 1513 1918 0
456 -480 -783 0
86 2082 901 0
2818 1574 -1232 0
-1427 1725 2306 0
348 1316 -1305 0
660 -2458 -587 0
-1441 2075 -444 0
828 -13 2728 0
48 -1575 -1098 0
2965 228 200 0
2237 1063 1025 0
-537 -1548 143 0
-2000 -1645 659 0
1790 510 -538 0
363 -407 285 0
1494 -1264 -1790 0
-1779 796 1061 0
-2334 1067 -1284 0
-2301 -2559 17 0
1534 -1031 340 0
-1834 1738 2216 0
-2110 400 1213 0
-1799 -296 1550 0
2327 281 1111 0
118 2806 -221 0
306 2635 2241 0
-104 -325 622 0
1226 -2055 -1589 0
-1476 821 -255 0
2580 1818 -2271 0
1373 476 -2883 0
71 2888 -1467 0
1071 2960 1200 0
2577 2499 155 0
1015 2607 1851 0
-2270 563 -2095 0
2732 1355 405 0
1950 932 -1512 0
634 1409 -17 0
136 219 -2600 0
120 1569 300 0
1856 588 12 0
1542 -102 2003 0
926 -1861 2963 0
487 -2521 -1489 0
-22 2285 497 0
955 -1957 2563 0
-1216 1774 -787 0
497 2342 382 0
2596 2880 1685 0
362 -2362 -843 0
1359 2547 2138 0
1046 -2251 2784 0
-249 -1691 2274 0
365 2143 1587 0
-811 289 518 0
-1569 2354 1072 0
2104 182 -1060 0
456 556 -1570 0
587 -2120 -1866 0
-2736 2676 607 0
1392 2440 2732 0
-2372 -2157 109 0
-1271 1160 1315 0
1868 1544 643 0
1882 163 29 0
544 -324 -443 0
-267 1577 -2036 0
-1056 -2440 1948 0
2189 2832 2458 0
18 764 1451 0
1489 -2591 -1938 0
-34 2340 -1218 0
1735 2673 1811 0
548 918 2657 0
2669 -1942 2586 0
2545 287 829 0
2273 -2815 2335 0
1326 395 -2627 0
592 2834 2704 0
381 -1375 2339 0
11 2945 -808 0
638 -834 2877 0
2875 -1233 -1189 0
1700 1101 1585 0
-2970 -1043 2616 0
-418 2450 1249 0
-943 2280 667 0
1656 -507 2083 0
-2632 2958 315 0
-1697 904 -1044 0
467 -945 -424 0
663 1998 2720 0
2458 1333 1789 0
-119 1081 242 0
170 1268 -955 0
2279 2011 -2487 0
2974 151 -2248 0
255 -125 -990 0
1269 1766 1708 0
1068 209 2115 0
2922 -1173 1537 0
-1258 1541 -676 0
561 887 552 0
1511 1703 236 0
-341 1569 -361 0
1512 -1334 -240 0
2601 871 2322 0
1543 2811 2536 0
2805 111 -98 0
2145 309 -989 0
-1819 -1529 935 0
-1305 2763 -403 0
-40 1803 -1566 0
-1744 -555 1830 0
-1928 -1305 1322 0
1044 -976 41 0
1314 106 948 0
-51 530 -1103 0
-1842 -971 826 0
939 2309 1105 0
-2244 2948 -1374 0
991 2005 393 0
684 402 476 0
1865 1201 1824 0
452 2687 1671 0
1218 1598 2392 0
-2580 -751 1046 0
-2846 -2688 2855 0
1449 -2898 -316 0
2818 356 338 0
377 -2389 -2082 0
281 -2768 2474 0
287 -2606 -2627 0
98 2807 1822 0
-2466 -506 1021 0
1112 1408 644 0
-2333 -1430 2926 0
1265 721 1370 0
848 822 177 0
106 -2685 -1366 0
2090 -456 -2668 0
470 1545 2654 0
2583 -664 2270 0
2780 -1929 2282 0
1584 954 -860 0
2001 484 -2995 0
449 664 433 0
442 -2249 -2729 0
2236 -1479 2559 0
1149 -1289 2254 0
-975 2040 -924 0
-2878 1037 1624 0
-1685 -1137 1129 0
832 -2062 -2046 0
2469 -1386 1183 0
1945 882 998 0
-954 648 -424 0
1965 -899 -576 0
322 1065 663 0
2206 488 681 0
2743 1546 -1740 0
210 2600 412 0
-1041 -2587 1163 0
7 2818 77 0
1868 2369 -1528 0
2345 710 521 0
1792 -2182 -2613 0
-2490 475 -1004 0
1675 2182 2695 0
2169 2037 1354 0
812 26 -1014 0
2431 -2138 308 0
1462 -328 -1890 0
-434 2097 2695 0
1997 2168 1391 0
1177 1360 1997 0
2176 375 613 0
1620 2724 1172 0
2312 -1524 2608 0
-780 2121 128 0
-105 1042 -343 0
-2324 424 -2217 0
2252 2101 1864 0
980 2677 2540 0
1819 -496 -931 0
-1795 1300 -1543 0
1760 -2423 377 0
-1024 2397 -782 0
-1292 -134 1615 0
-727 -1197 155 0
2464 320 -1700 0
-2832 54 -628 0
-1966 2022 1045 0
1823 -2596 316 0
906 888 2030 0
-571 -1411 990 0
-1408 1373 -1804 0
734 223 1986 0
2327 -1479 1442 0
2587 482 2237 0
1782 600 -2664 0
-411 1700 -1746 0
1102 2623 1483 0
2780 819 -1941 0
-832 -1920 2650 0
2957 985 -1334 0
503 -1693 -2935 0
762 906 -446 0
361 -2844 2150 0
1898 2995 197 0
1678 -212 -982 0
1053 1947 1321 0
1508 -1959 714 0
2704 -119 1392 0
-2589 805 -508 0
2827 2254 2483 0
147 -2856 -2740 0
1888 2250 2887 0
-2602 2090 943 0
2672 -2039 -775 0
-760 953 -1128 0
-1308 1070 -1670 0
371 -2704 -1845 0
707 945 1812 0
2942 257 1532 0
2322 1626 1409 0
2730 1473 807 0
309 -159 1769 0
1425 2086 183 0
-1269 258 460 0
651 956 -282 0
-1889 2967 -2384 0
2900 -835 527 0
-2286 -2673 40 0
950 -505 1024 0
1316 45 -876 0
2293 1775 -2810 0
795 936 2985 0
-2369 1595 1773 0
734 2358 828 0
1265 -2706 -490 0
1373 -507 -2307 0
1622 1740 1601 0
-2102 -1461 1275 0
-762 722 -268 0
-430 1237 2745 0
1926 2334 2660 0
1835 427 2109 0
-1541 -118 280 0
2702 -404 737 0
-907 2069 701 0
59 370 -605 0
1762 -207 -2976 0
340 2145 1579 0
1805 645 2789 0
-2814 2510 -1792 0
-2625 2491 -210 0
715 992 2854 0
2316 1144 2662 0
2214 651 2327 0
586 598 2905 0
-634 1147 -798 0
-2725 2744 -2181 0
1173 -1879 1293 0
-2582 2488 -1452 0
-885 1358 -381 0
414 2227 -11 0
-909 2464 -1582 0
1156 -188 1747 0
-152 1447 -338 0
1704 1370 1035 0
1623 2773 173 0
1269 -936 1719 0
2202 -645 -701 0
-782 1160 1015 0
2773 949 1284 0
1246 1638 2728 0
2408 -2678 366 0
2530 -2005 -1961 0
313 -2344 -2404 0
1612 1067 -1208 0
-1103 -1875 2643 0
1072 -1840 2535 0
-2487 -2274 1876 0
2029 1804 1130 0
568 -1833 416 0
109 -802 571 0
2040 457 -335 0
935 597 2935 0
2610 -255 2439 0
-2905 2070 -2136 0
-649 2242 -1768 0
-341 -223 2373 0
241 -1502 2793 0
-764 1219 -1849 0
-1848 997 2336 0
-2825 601 573 0
-2009 1052 -615 0
-399 1748 -928 0
-2310 2695 110 0
2622 378 -1440 0
747 781 2199 0
-783 -444 1011 0
1925 -230 -1508 0
2647 -2868 829 0
1694 2782 1705 0
40 -929 2809 0
782 2147 2343 0
855 2222 1845 0
2356 716 1270 0
1217 701 623 0
781 2515 811 0
-1535 1304 -811 0
-643 2589 1718 0
1770 873 -2235 0
561 1558 2023 0
1129 -2867 2500 0
1351 -1322 1844 0
1761 831 1808 0
552 2378 937 0
2423 -2414 1622 0
673 -440 -860 0
2294 1207 2855 0
-1248 1208 -1475 0
1796 737 -750 0
315 2211 -1734 0
654 -2304 -2798 0
1946 2847 2375 0
1137 -1472 -149 0
2954 -349 982 0
77 402 104 0
-34 1921 2445 0
920 2120 -2526 0
-31 2341 -1997 0
2882 2039 -1984 0
2112 1411 2846 0
-1963 415 360 0
2625 607 -1343 0
1076 -1515 2160 0
1636 1478 745 0
-357 -19 2721 0
2469 2628 2767 0
-399 2940 -1335 0
-79 2838 932 0
1875 349 -2956 0
253 723 1354 0
2882 2352 1014 0
1994 -1801 1799 0
-2274 866 1195 0
1984 932 1012 0
681 649 -1127 0
193 -502 121 0
-113 1649 -1542 0
2507 1956 -1131 0
2425 1213 -126 0
-1728 116 389 0
910 1719 2051 0
1639 -372 -737 0
-816 1069 -24 0
-726 -1789 1891 0
-701 1933 -2060 0
-127 148 2454 0
152 1221 2513 0
786 1177 131 0
2341 -222 -1502 0
-2605 1135 -1913 0
-1514 -2538 2442 0
-1065 -2248 453 0
2123 -1779 2055 0
381 -584 -1278 0
381 966 148 0
1783 1811 526 0
2656 -308 461 0
-665 917 2956 0
1690 555 1152 0
710 440 1714 0
-2959 2645 2318 0
378 -2982 -2449 0
2828 1940 933 0
26 -2749 2525 0
1437 -1165 -979 0
656 -2711 -2274 0
2818 2630 1677 0
1460 2181 586 0
1097 1988 985 0
2922 -1768 2668 0
-146 838 2293 0
2990 -433 -1845 0
1279 757 744 0
-2391 711 -2242 0
478 309 1468 0
-455 786 -2181 0
393 468 2381 0
-372 63 1173 0
2189 -2183 -399 0
2435 -933 -280 0
2036 -2061 -2674 0
-935 418 -1423 0
1669 1856 283 0
-2694 -2420 283 0
-1119 1982 1441 0
-2426 989 2747 0
-326 1279 2603 0
2422 1179 1191 0
1710 356 -2294 0
2574 2102 2264 0
829 394 -1050 0
1905 1971 -1580 0
639 -2787 2979 0
609 401 207 0
1609 939 2025 0
1429 -1601 -2696 0
210 -2478 -252 0
2630 1456 1618 0
-1249 352 -382 0
2536 -2976 270 0
-1055 222 -2558 0
2026 2527 -769 0
358 1864 228 0
2411 2425 1122 0
-126 2663 1081 0
-1265 -765 2364 0
830 1026 1145 0
1887 -2216 -689 0
-1548 1551 553 0
2284 -2092 2789 0
297 1448 770 0
-667 -541 452 0
-1785 596 -2150 0
-2170 1038 -696 0
1291 -1933 -637 0
1303 755 2174 0
-2468 -2105 2358 0
-858 1159 -1616 0
933 1009 524 0
2483 1726 2760 0
-2913 2844 1537 0
-2275 2346 -1520 0
-2088 2132 2250 0
1679 309 1232 0
-179 2408 -568 0
-2332 783 -1754 0
2571 1386 -400 0
1765 -2701 -2774 0
308 -1705 1457 0
348 1600 2223 0
1580 -77 2928 0
2156 -197 -1464 0
743 283 2483 0
2046 966 2983 0
868 2425 -1299 0
-614 529 -2484 0
1062 1207 1906 0
2294 368 2069 0
2411 -1525 15 0
1884 -2959 2138 0
1539 1240 1487 0
-758 2198 309 0
412 2090 -1691 0
1447 -69 2401 0
-151 1772 -1524 0
696 75 2020 0
464 -1985 -2192 0
1377 928 -1643 0
957 391 2787 0
1669 1605 -225 0
1556 2202 802 0
463 -2942 609 0
682 -2198 -2129 0
2313 -274 256 0
807 329 -1952 0
1184 -2559 -342 0
2337 2509 -1917 0
2788 -1918 -2660 0
2619 2265 883 0
1221 2238 1329 0
1555 1785 398 0
2468 1805 1305 0
-1266 1806 1351 0
2612 2879 550 0
75 1258 1519 0
1864 431 239 0
-2054 -81 1567 0
2309 94 -2986 0
1362 1781 2703 0
2681 2154 984 0
869 -1039 -752 0
2618 275 721 0
2684 2161 40 0
-2254 -1569 1910 0
413 2927 -2467 0
2134 2193 2510 0
1645 1596 -1106 0
2334 -596 434 0
-2381 1989 -2554 0
-2146 841 -1356 0
366 2457 -2175 0
-2859 12 234 0
507 16 -1044 0
957 1061 1681 0
1207 253 -401 0
-1890 2976 2724 0
2680 2367 -1627 0
1275 -285 1842 0
1160 110 2271 0
-715 418 -2383 0
-600 1772 -1919 0
1382 2764 -2597 0
-498 1279 1495 0
1932 375 433 0
2640 2429 898 0
-838 1049 -856 0
1754 2734 277 0
1387 2812 -2963 0
-1870 2050 -2156 0
1640 -2095 2499 0
678 2690 1342 0
1778 569 302 0
1152 13 1860 0
1227 626 -1895 0
-1213 750 2569 0
1139 -2064 1256 0
2208 451 1546 0
2718 -442 1003 0
2346 1004 1028 0
669 513 2213 0
-2814 67 2073 0
-438 -330 2264 0
-1134 2516 -1905 0
2876 385 1117 0
803 812 2839 0
2664 1803 2 0
1282 -290 -185 0
-2082 2787 -1471 0
1694 189 -1961 0
-1031 2995 -744 0
-2473 -2384 1277 0
2793 1411 1602 0
842 2921 1882 0
-1740 2842 618 0
2174 2026 -2541 0
216 -1818 -2389 0
-2544 24 -762 0
36 -2614 -2167 0
-585 894 2086 0
-30 707 997 0
377 186 1374 0
1433 1393 -200 0
1460 527 602 0
262 288 2610 0
-1947 -2113 2764 0
1609 597 562 0
-2270 2977 2775 0
2273 -577 -355 0
-2811 -527 544 0
-744 945 -1527 0
2026 2133 2658 0
-379 -2862 2800 0
2018 1980 -2471 0
-2703 1117 -1580 0
1347 2603 524 0
-824 2287 1743 0
2085 1447 -447 0
266 109 -2961 0
960 1981 2274 0
2858 1656 -2837 0
-631 -1123 1392 0
-1648 -318 542 0
535 -94 1863 0
1814 1222 -1272 0
66 2233 -1120 0
-2399 1709 -1403 0
2267 96 1674 0
-2999 -2071 585 0
1612 -27 -2226 0
-171 2406 990 0
34 -1464 -1895 0
2916 -2793 2602 0
-1954 -268 2450 0
-2536 -842 1199 0
852 2877 829 0
2928 -984 2409 0
-964 1098 -844 0
2977 -1732 1320 0
111 -2060 -1119 0
2441 -2010 -2531 0
1535 -2753 -553 0
1148 -1911 719 0
1792 1868 -2297 0
2861 960 2167 0
-299 -331 1501 0
-2193 -2909 2575 0
-99 -126 2513 0
