p cnf 3000 7500
2185 -1724 -2931 0
1351 480 867 0
2536 1827 1426 0
29 31 2400 0
550 258 2466 0
2156 1435 -2327 0
443 969 164 0
2511 1476 311 0
1802 1522 -2291 0
-2824 -2387 1111 0
-2305 2501 1162 0
2992 326 1312 0
-1071 2698 -2498 0
158 1326 -1555 0
587 -2332 -1116 0
569 -2400 1081 0
1082 1777 526 0
2315 2725 18 0
-1158 2029 -2032 0
-2796 1424 1128 0
-1577 2858 1610 0
-1104 -1607 1068 0
1065 142 365 0
1140 1439 280 0
2891 1491 -1853 0
-2470 -838 2726 0
-217 1807 1569 0
1021 359 236 0
860 -2293 1456 0
375 -778 -257 0
707 -14 -949 0
-622 -409 1088 0
1089 196 1450 0
1083 2921 1987 0
212 1310 2962 0
-2472 528 581 0
-864 234 8 0
1088 2019 -2156 0
1227 491 338 0
2686 2253 386 0
-71 2088 1137 0
2133 -170 2643 0
1477 2887 524 0
-700 1150 2132 0
2933 2578 1275 0
817 2134 -148 0
100 2997 1771 0
2649 -18 143 0
593 2978 2479 0
2964 -1514 -269 0
-1443 481 684 0
1697 -138 1348 0
-1201 2367 1512 0
-2475 965 -520 0
395 -1185 2773 0
2286 1424 2328 0
1923 -1577 -2156 0
936 2579 -1870 0
205 -1890 2736 0
623 1896 -2485 0
139 2321 81 0
1028 1958 -90 0
385 818 1891 0
2232 1816 109 0
2687 -622 2549 0
2671 -1819 1804 0
-369 2521 1599 0
-404 1766 -1801 0
-2229 -1086 2976 0
422 741 2250 0
1370 2874 910 0
2984 2117 137 0
150 1202 701 0
736 2712 1878 0
2636 -372 -2593 0
322 1802 2544 0
1259 598 -261 0
768 -2018 -857 0
-2520 -2948 1248 0
2090 2746 299 0
-1117 1008 800 0
2168 2540 -525 0
517 452 564 0
2676 2775 741 0
777 2613 1224 0
2876 -236 -300 0
1398 1449 2586 0
2232 670 1784 0
-2042 2333 -1045 0
285 1449 -1228 0
2380 1263 367 0
-2671 881 1186 0
402 -1591 -201 0
2793 924 1109 0
1434 1507 2298 0
2630 1660 -237 0
-2945 -2443 255 0
2072 149 346 0
-1880 2198 2216 0
356 300 1124 0
1287 232 1495 0
798 -1989 1855 0
-2955 2342 -98 0
845 2701 512 0
1968 75 1319 0
2091 -1874 1378 0
-2401 1982 526 0
2566 519 993 0
537 -745 2932 0
-2630 -696 2242 0
-1457 -2996 917 0
-1008 2531 1725 0
-1206 -1682 846 0
-851 -1083 1443 0
2161 2555 1898 0
2156 -2908 804 0
1994 -1350 -1406 0
953 924 -222 0
-2678 2321 -1866 0
922 2879 2683 0
-1203 173 -866 0
613 2917 90 0
684 730 1201 0
-2020 1744 -908 0
2291 1531 647 0
1183 -2766 -1822 0
852 86 -1116 0
-1857 961 -1652 0
-1278 45 -2288 0
1718 -1090 -2991 0
-672 -838 2235 0
2499 -2608 -56 0
2218 1640 -2744 0
-2216 558 -2406 0
-1242 -2846 1684 0
417 2559 1383 0
-1088 -1593 633 0
1171 -2514 2838 0
-2797 638 -2918 0
1435 1181 649 0
-1867 -461 1664 0
-1110 1398 2202 0
-2988 885 2355 0
2852 2288 1205 0
943 1468 -2979 0
-2684 -1807 2827 0
-1031 148 2727 0
1206 1882 1657 0
1002 -1253 -2309 0
1239 -322 2441 0
-193 823 1079 0
-1047 771 2720 0
-19 218 -725 0
2871 2929 2642 0
846 2886 415 0
1843 1777 1628 0
456 -1945 1475 0
-664 920 575 0
-2434 1315 804 0
2293 2428 1613 0
329 -1413 -1610 0
1423 454 519 0
375 2805 2205 0
-717 1511 -2053 0
957 118 -2744 0
1191 -2215 -1558 0
2712 2145 1957 0
1928 -463 -1969 0
252 1028 -2806 0
1311 -2523 2777 0
2265 -376 -2773 0
1061 406 2592 0
-390 2855 -2006 0
2837 -296 -70 0
236 681 1905 0
2967 1385 -1699 0
1231 -1581 -2086 0
2397 -532 1750 0
102 1280 1469 0
2450 -498 696 0
1548 1186 829 0
-244 -1306 2047 0
2871 1746 605 0
2201 -1401 1173 0
714 950 152 0
2532 1820 1732 0
738 -1993 -406 0
-181 -630 2124 0
510 2690 122 0
877 -1213 1810 0
2076 1940 2847 0
2874 -741 -963 0
2145 1841 267 0
2792 -2968 -2399 0
2243 397 2076 0
2409 -974 -2610 0
2472 1634 1108 0
339 126 992 0
79 2353 -549 0
1559 15 147 0
2801 665 1331 0
2089 -1174 -446 0
2854 -1356 893 0
-2248 268 2633 0
2862 -1559 -1883 0
-884 -1546 63 0
1609 -1959 2645 0
-2901 2202 -2904 0
1918 1813 929 0
2205 990 616 0
-2927 -1975 1114 0
-2660 856 -2047 0
1413 2557 1092 0
1956 2621 1401 0
114 1533 2705 0
2308 1190 2304 0
-1526 -1850 668 0
2213 1525 2653 0
21 -1029 2086 0
-2948 2928 446 0
-1885 -1595 2812 0
2169 -779 2507 0
-1772 2755 219 0
2178 -302 228 0
-2971 -2582 2098 0
1480 -86 194 0
-1109 -438 1242 0
1907 -1468 -1391 0
624 -2486 -1958 0
483 2586 -2733 0
775 -1019 -927 0
2191 -1095 1563 0
-426 412 -912 0
1652 -1863 -6 0
-91 2621 2976 0
515 -1438 -1877 0
182 1331 964 0
2033 1878 2735 0
1450 2966 978 0
-2799 -1345 954 0
2382 -1662 1975 0
-2976 -2280 239 0
2924 2854 1773 0
1378 -1073 497 0
1965 1582 2065 0
2588 -2400 970 0
2383 434 2295 0
1134 -2176 -2748 0
1425 1724 -595 0
-1916 -1860 270 0
-209 1983 -2368 0
764 -2668 -2401 0
483 164 681 0
784 2386 1639 0
135 532 840 0
2700 1553 895 0
78 2601 1580 0
691 -2623 -1502 0
-740 1051 -1166 0
-328 1910 -1044 0
2098 1206 -836 0
1858 385 159 0
2289 1408 610 0
802 -2838 1572 0
-2937 247 -2997 0
2548 -2673 -1741 0
2860 2946 795 0
502 1976 -2097 0
1188 -2442 -296 0
-2352 2522 -2144 0
-2946 271 -2037 0
2182 -958 -1691 0
1185 2691 1879 0
-2264 1145 -478 0
1410 -459 2077 0
594 2613 -2699 0
812 -1767 2525 0
2553 357 -1730 0
1857 1856 1262 0
-1517 -1142 90 0
2616 -112 -77 0
799 1836 1243 0
303 2226 574 0
-2250 2971 -1858 0
2404 83 -801 0
-478 371 2162 0
2212 2620 2279 0
-666 2354 1162 0
952 618 633 0
-1084 2002 -1294 0
2145 34 -1265 0
-17 470 -2936 0
-1470 2010 -110 0
-2282 2012 -1731 0
1585 -2320 377 0
-772 120 1271 0
29 1961 1673 0
610 -2535 -753 0
2239 -2029 -1284 0
2146 2078 2861 0
2333 1419 2605 0
762 2969 1515 0
-1272 147 -906 0
561 2201 2007 0
282 1572 1701 0
346 2277 806 0
117 1645 211 0
-1687 2205 -2902 0
-1914 321 -1334 0
1528 2432 1822 0
-626 2291 -943 0
176 -93 942 0
2869 2559 1858 0
1656 1325 -366 0
-865 -442 1100 0
2875 -1374 2554 0
1602 1994 572 0
-1559 217 -2467 0
-830 531 2024 0
1402 2751 892 0
385 2131 1482 0
2473 -962 -2458 0
2043 2121 96 0
-628 1000 -2188 0
2315 2896 1008 0
1639 742 -2408 0
-1679 -1947 2719 0
201 -2721 -2756 0
2138 -2162 2020 0
-1935 2741 -834 0
2556 -909 1985 0
72 1021 2937 0
2266 -106 2312 0
-1938 1512 -86 0
2071 -198 1060 0
554 -2289 -2360 0
811 297 744 0
-2516 2314 194 0
2558 1709 -2397 0
221 -2790 -595 0
704 410 675 0
2589 1060 130 0
1561 -1121 -897 0
266 2792 1163 0
2743 2542 2111 0
2350 856 2856 0
-2139 2653 -2607 0
-254 2992 -726 0
-446 -2029 96 0
1880 731 1901 0
1921 2068 468 0
733 194 2177 0
-931 -2619 1547 0
2903 1304 2018 0
-1049 -1399 2105 0
2093 1128 2976 0
-2482 533 -2737 0
1624 2225 2114 0
-291 -273 1098 0
836 369 -1364 0
857 1913 2801 0
1562 2152 93 0
-2374 1697 926 0
-1745 -2160 336 0
2279 1669 1279 0
2398 14 1316 0
-2018 -2114 2379 0
43 1023 -2613 0
-966 2687 -124 0
1470 684 1839 0
6 -1005 -86 0
1306 2519 907 0
1202 1553 -1707 0
-2917 55 -620 0
2012 -2914 -1199 0
1119 573 2462 0
599 1871 -768 0
-2104 -1659 1593 0
2458 345 1855 0
797 1207 976 0
-1635 87 2293 0
937 -1423 -839 0
2481 1962 1679 0
-920 875 -913 0
235 1005 320 0
-892 -1642 2716 0
998 -2051 1329 0
223 -964 1728 0
-1716 1456 1220 0
1484 595 -640 0
2181 -867 2627 0
-887 2492 -2107 0
2901 -2402 -183 0
2947 1025 -1509 0
-2542 75 -425 0
-1609 538 868 0
-349 12 1551 0
-1652 839 -85 0
3 -849 -2771 0
22 -2325 -395 0
857 855 2906 0
953 2494 -416 0
-678 -2305 1663 0
-2465 1201 -676 0
2859 1364 400 0
-684 444 2137 0
1446 -545 848 0
-178 -2869 2551 0
1886 2667 643 0
-2497 2861 2050 0
2668 2542 -1956 0
2979 2168 1739 0
1273 2622 2956 0
905 -918 1505 0
-2453 1125 -1269 0
-847 989 200 0
2026 2418 1724 0
1138 2664 691 0
524 1275 2638 0
-1689 2724 2250 0
-947 2917 -2503 0
1192 1688 -224 0
-1713 1607 -740 0
2876 123 682 0
1104 2459 1681 0
506 -2950 1852 0
-1857 1131 -2043 0
-2454 -1529 870 0
2522 1108 1967 0
-2839 1254 1153 0
1561 -1402 -2157 0
-429 1831 1568 0
2615 674 2450 0
1783 1122 -1286 0
2036 -950 -1447 0
1704 2708 781 0
2235 2081 2507 0
-52 -279 2927 0
-2344 98 1802 0
-1377 -353 2533 0
2839 76 272 0
2630 -632 2738 0
793 266 707 0
1923 -290 1159 0
2334 2261 491 0
581 130 -549 0
-196 -1244 2447 0
2194 -1617 -2750 0
-323 1064 -2710 0
1779 2361 2379 0
1702 -1387 1553 0
-798 1077 -805 0
1623 -942 -2651 0
-490 -1258 2950 0
126 -1242 -1114 0
2804 -1998 1709 0
1414 -1822 -911 0
-1974 -2406 798 0
46 890 -656 0
555 455 1507 0
-1782 587 1235 0
541 -710 1593 0
-776 2282 1316 0
-1410 34 -625 0
-2409 2388 135 0
2962 -2704 -1310 0
556 416 1527 0
2064 2267 -55 0
774 -2547 -793 0
1023 1115 1501 0
-406 1701 -2653 0
-1462 -1484 2567 0
398 1392 -1338 0
860 842 998 0
214 2454 610 0
1996 1251 2699 0
-2547 2417 390 0
1424 1754 2136 0
992 8 -1187 0
1981 2528 1514 0
-2474 673 175 0
554 71 2953 0
1449 -1205 419 0
-2409 561 -2973 0
2350 1517 2339 0
-961 305 1845 0
1567 1355 437 0
580 -1086 -67 0
-1081 868 -2081 0
-738 2427 -2026 0
2769 -2494 2632 0
-2308 1334 750 0
2340 630 2089 0
941 2356 -866 0
119 -1987 2187 0
878 2235 608 0
-1352 -861 935 0
-1611 2271 -375 0
2087 -1852 2121 0
2192 1058 1520 0
-1187 437 2047 0
1124 2178 516 0
989 1802 1863 0
118 2629 2443 0
1515 738 2111 0
-577 2056 420 0
1782 497 2614 0
2844 796 2803 0
254 -1813 -2051 0
819 24 62 0
1896 2778 1179 0
1435 -2712 -1136 0
1621 2779 2170 0
-2875 -187 2505 0
2239 1694 712 0
896 2576 254 0
-2369 1699 -2860 0
-2496 2982 -1045 0
2639 726 -1988 0
1159 2912 864 0
1974 2061 996 0
665 626 1626 0
2195 866 -71 0
761 1554 2437 0
456 413 467 0
-736 1060 -570 0
870 2159 -91 0
2356 696 -2259 0
176 642 1331 0
949 2811 -813 0
1151 -1648 -2679 0
-1144 799 -2442 0
2669 164 -1462 0
548 2164 -1952 0
2137 629 2556 0
2018 2636 -806 0
772 -182 -276 0
2988 -36 -914 0
1524 -882 -732 0
-191 -2056 1687 0
-208 673 2089 0
1049 1549 1460 0
-2546 -1431 2887 0
181 2714 2296 0
2226 1251 1943 0
1736 -759 475 0
-808 2530 -467 0
1191 -560 749 0
1132 1276 209 0
-2510 -2066 2086 0
1282 1990 -1902 0
1242 785 1712 0
-685 528 2940 0
1032 1608 2569 0
2103 1791 1537 0
1207 -2205 494 0
-293 1247 -772 0
2449 -506 -1988 0
1135 -121 2316 0
2753 -791 509 0
369 1479 -272 0
1387 1767 1232 0
-568 166 -1826 0
-2102 -626 2039 0
-823 185 -1537 0
2565 1825 2996 0
2805 -2897 928 0
2911 2982 1232 0
2544 -2019 -2589 0
949 -2527 2674 0
-654 2792 -1855 0
1441 -761 157 0
1795 1317 -2910 0
664 755 1366 0
-78 -1472 1399 0
2191 2309 -2743 0
2381 1897 1999 0
2199 2414 -765 0
1506 1702 -1971 0
109 -484 -1505 0
45 1137 426 0
18 1505 1657 0
-982 15 -2119 0
322 -733 -316 0
2240 -1891 -849 0
553 222 2614 0
2825 -2147 -1408 0
-945 2596 -2338 0
1396 1853 6 0
-2403 986 1196 0
-2389 -1706 2776 0
2874 -1444 -1461 0
2487 -2406 -491 0
2855 1989 475 0
630 582 -2463 0
1947 1805 615 0
1251 -353 -2400 0
-460 -2681 1924 0
-405 2376 -1974 0
-1516 -2871 762 0
2252 -2759 -1258 0
1515 798 1699 0
566 2264 2894 0
-105 -751 1387 0
1163 1326 -1619 0
323 757 2852 0
-514 -1698 2133 0
478 -1930 1808 0
2455 2216 1136 0
2862 -2407 -517 0
1096 2031 -38 0
976 -2223 1286 0
217 -1820 2567 0
1570 -2722 358 0
-1764 -799 1583 0
-1985 2728 2903 0
-627 797 -1479 0
614 212 2381 0
1712 -620 2733 0
-102 2088 2089 0
2733 1176 201 0
-1078 426 356 0
2436 2086 2950 0
2481 -2218 383 0
-1296 1740 954 0
-438 -2572 174 0
2566 2481 330 0
2241 565 -1254 0
-1664 -1053 507 0
-2400 1772 -202 0
-29 2975 -77 0
1240 1852 270 0
1175 2661 763 0
-1039 -217 132 0
-2131 2447 1360 0
1476 572 -1270 0
1153 2221 1260 0
-2948 -2603 164 0
1877 2453 2918 0
2832 -683 647 0
-120 758 -100 0
313 -1964 2881 0
-859 573 -462 0
1183 2428 2543 0
2414 118 340 0
-88 -264 2624 0
748 -839 -2446 0
1042 1934 -2111 0
616 -1714 -1065 0
-1261 -2461 782 0
-2769 -921 210 0
-1459 463 1354 0
2147 277 924 0
-545 1171 1648 0
-2538 2995 -2131 0
-615 2000 -58 0
265 2649 2549 0
1866 2616 879 0
-2035 1429 -340 0
-1199 -43 2873 0
2996 493 -221 0
2270 -217 -1930 0
2467 2226 -1393 0
2763 -31 2409 0
430 649 1853 0
805 -2176 1267 0
2041 95 259 0
1839 -754 -1555 0
2732 989 -230 0
2249 562 786 0
-1673 -1840 1502 0
76 1066 2642 0
2888 -753 841 0
1111 664 414 0
-1878 1988 2987 0
1956 2653 -311 0
19 2327 1604 0
1212 -769 -2055 0
187 -981 726 0
1166 90 -1431 0
2750 1583 2054 0
-1116 144 -648 0
671 2664 -1202 0
2990 1856 1271 0
2183 561 2855 0
292 -140 1122 0
-1857 1147 -81 0
-323 2780 1806 0
-968 -2196 972 0
307 -1883 2669 0
507 -658 -2732 0
1369 2594 -1435 0
768 1042 1184 0
1496 -1661 -1623 0
48 337 1169 0
-1866 1763 2350 0
-2989 2537 600 0
1099 2962 982 0
2555 152 2394 0
2651 -778 -288 0
55 -1946 2580 0
-2505 1852 -2850 0
357 -1211 -1993 0
793 798 2711 0
1488 -2087 416 0
2131 1587 640 0
1322 1628 -2871 0
1076 434 2394 0
1315 2645 2004 0
545 1751 817 0
317 -1941 -2694 0
-1990 1151 2106 0
307 -864 90 0
-385 -1677 2204 0
-2715 2307 2300 0
2015 -870 2013 0
-1971 148 2678 0
2849 1755 26 0
1272 -2704 -280 0
1798 1185 2589 0
1348 493 145 0
445 1727 2924 0
-2729 1404 -1376 0
-1537 -781 2202 0
1819 2910 -2752 0
-2486 -2509 64 0
1590 -1184 -1415 0
415 153 -1286 0
-1137 -1428 270 0
-174 980 -1173 0
-2554 -2247 2129 0
1005 174 1252 0
78 337 2970 0
1220 2576 1748 0
-2433 2830 -2120 0
-2372 2533 -529 0
641 71 2292 0
378 525 -2617 0
1549 128 2076 0
290 -2539 488 0
1304 2809 77 0
2910 2265 296 0
-2451 -722 1788 0
2605 117 403 0
1262 -1458 635 0
-1140 2640 1442 0
-1269 1845 -318 0
1550 1878 -2344 0
-1511 585 -225 0
1937 1100 2954 0
562 -852 2120 0
-1780 1600 2608 0
945 -472 553 0
-2817 1166 -1432 0
19 1057 1408 0
1492 -869 2840 0
1409 316 -783 0
854 -2094 2381 0
-616 1188 1225 0
-1508 2471 1393 0
-1101 -155 503 0
2240 1602 -1023 0
286 1141 2307 0
-1506 431 1135 0
2081 1537 1055 0
626 2910 302 0
-633 2342 -1466 0
1804 1330 386 0
143 1746 2664 0
1501 1053 2945 0
744 686 1376 0
2375 2770 2927 0
-60 2809 795 0
-1486 2592 4 0
-889 713 2589 0
2880 878 2270 0
-443 2988 382 0
1526 296 -371 0
475 2990 1171 0
-1319 352 -241 0
352 2321 2595 0
2571 -2407 -1518 0
2243 -572 -1759 0
1809 316 247 0
1566 664 1809 0
877 -2884 -537 0
-1723 1227 2017 0
40 -2445 1065 0
2228 1476 1745 0
34 -1511 -1995 0
-97 789 -289 0
788 2641 722 0
2581 1502 2303 0
-1166 2168 -2026 0
2225 1767 2067 0
130 -1033 2301 0
-2428 -2046 2772 0
-165 514 -332 0
-2273 -656 1131 0
396 2903 -2423 0
-1671 -13 1740 0
-2771 -527 2697 0
891 -1302 1390 0
1948 -2625 -2650 0
-1397 684 -1547 0
-1830 -2200 2095 0
2675 -1154 1020 0
1528 374 385 0
1341 1491 2311 0
2719 -1770 2281 0
519 2767 1943 0
-1246 -2539 889 0
1794 2426 2259 0
1261 -1940 -1059 0
1238 -796 1475 0
2628 2501 231 0
-1435 2860 2242 0
-1938 1059 483 0
1559 2442 -1407 0
2885 1383 2235 0
1919 380 1306 0
-2114 -1140 2414 0
1896 1002 849 0
2024 985 -656 0
-1443 -1227 2702 0
1579 -1424 -2828 0
2359 -2452 849 0
2312 -1294 -2242 0
2012 1029 224 0
431 541 1919 0
-755 793 -2639 0
2929 -691 -2127 0
751 23 1726 0
-1866 2907 2006 0
1473 531 1057 0
778 2076 316 0
2789 2968 2036 0
-993 -1416 18 0
1963 2702 1414 0
1962 153 1182 0
-89 1955 525 0
349 2745 1898 0
-814 384 1421 0
2452 1219 1439 0
445 2559 806 0
-2204 1133 643 0
2667 -362 1350 0
285 -1502 -172 0
-66 2989 2708 0
2678 -1935 -2046 0
-2222 -2949 1689 0
888 -1232 219 0
1524 1417 1915 0
-1541 2183 2519 0
-2453 1792 -2293 0
-1841 -846 284 0
-2509 2405 -857 0
-2329 1969 -2293 0
714 -2736 -786 0
2418 -732 1646 0
1170 2391 339 0
900 1057 1608 0
-2380 53 -2136 0
2998 1066 1405 0
-37 1398 -764 0
1460 -1825 221 0
-449 355 -2976 0
2816 680 399 0
-2904 494 592 0
1244 415 1713 0
123 -2547 1072 0
120 1354 1151 0
2091 666 620 0
1317 -314 -787 0
2141 1578 355 0
1369 1640 -159 0
-1439 -1884 1049 0
937 916 2004 0
264 -812 -2018 0
2940 2086 2899 0
1500 2103 2521 0
285 87 2087 0
1845 2150 2221 0
-262 2029 -569 0
601 2417 1193 0
-1 2218 -2714 0
310 1352 2517 0
598 1410 2344 0
173 -2534 1766 0
-155 671 -1944 0
-1457 1953 -2177 0
1795 2108 -1093 0
699 -161 -1459 0
2174 1734 2737 0
2341 -1457 1833 0
-1790 -746 271 0
2491 2351 1276 0
2376 2335 181 0
621 -2979 -142 0
-17 118 -1029 0
61 -1104 -1461 0
815 -1602 -1019 0
2196 2645 2946 0
1295 1508 616 0
2378 1055 2987 0
1805 -1723 1285 0
2067 1817 2460 0
1840 -1973 1005 0
-301 2111 -207 0
1634 -2618 1476 0
159 834 -2446 0
-736 939 -413 0
2215 1153 2409 0
-766 -1271 2427 0
1113 209 -2749 0
-470 -1590 1 0
-748 868 2468 0
-235 1848 2020 0
-2836 161 2815 0
627 2817 2314 0
1802 960 753 0
1641 1176 1030 0
2950 -2987 -1387 0
532 2486 477 0
763 2008 2265 0
1160 -2126 905 0
-1229 682 -2856 0
-2534 2714 2726 0
-2541 867 -605 0
1382 1802 2018 0
-137 1978 882 0
118 1513 545 0
2618 2669 -577 0
-175 -2113 2060 0
-1930 -1395 2829 0
907 -257 -1668 0
-774 2884 2991 0
474 460 452 0
193 728 1775 0
352 19 813 0
320 -185 1248 0
-2459 1571 -2441 0
2754 -554 -1325 0
-642 -36 359 0
2622 719 2332 0
-1817 1393 -1520 0
2627 144 672 0
-1109 -1513 73 0
2455 2536 -2355 0
2229 2344 1778 0
2730 96 1391 0
728 -2176 2475 0
2239 -1762 2819 0
2605 1735 -1524 0
2855 -1657 746 0
1370 960 2856 0
2263 112 -138 0
-2876 883 -2836 0
2893 2847 360 0
1541 -173 646 0
2190 -2735 -1067 0
1080 -839 -197 0
2204 958 117 0
-90 28 -544 0
1460 -2701 2852 0
2715 -2630 -804 0
1550 672 2128 0
1060 -2674 -2526 0
609 608 1548 0
-2987 948 -332 0
656 1903 1559 0
596 -792 411 0
1293 -2394 2940 0
2911 46 1162 0
1992 -335 1087 0
629 -848 -717 0
-252 571 2584 0
-1569 793 -311 0
1894 1744 -160 0
2099 -2041 -2707 0
178 -2071 -2079 0
-1145 1980 -1415 0
-2856 -2628 8 0
-43 322 1491 0
1322 1556 -1521 0
1527 801 1160 0
-154 2924 -2498 0
-466 -2198 2539 0
-2041 2125 2156 0
1339 -2714 2980 0
-1074 -2005 882 0
599 2658 2376 0
-2647 970 2469 0
-2103 1724 2216 0
-638 -861 2450 0
717 813 -1130 0
2297 1139 2640 0
842 1836 953 0
2069 -361 587 0
2467 2955 2749 0
-1224 2400 -838 0
2775 -1058 -389 0
-2572 1143 1589 0
-2903 2644 853 0
2500 -309 2176 0
-2538 -714 2590 0
2649 1167 660 0
-2860 -1371 1700 0
1677 2085 2262 0
2828 1394 1397 0
2282 2179 357 0
-141 -503 1035 0
-1485 2074 2534 0
-1245 180 -2236 0
831 1461 1051 0
895 647 1123 0
1102 630 108 0
2301 -981 -1833 0
-2833 -720 698 0
1501 -862 -1848 0
2328 -2566 2563 0
956 -2174 1007 0
1434 1431 193 0
1223 -495 2505 0
1227 1963 85 0
-678 -2381 2995 0
-2973 -944 967 0
1418 2340 372 0
1042 2369 -780 0
-805 -1743 814 0
-1806 2326 1240 0
-15 -1508 2503 0
2452 2084 2324 0
-894 2763 -776 0
-1959 -1053 1909 0
-2708 580 -1121 0
1595 1688 705 0
115 -2025 -771 0
2420 154 1193 0
320 903 -1081 0
-2492 -459 2178 0
1112 2144 390 0
-1877 -1320 472 0
771 -469 -876 0
674 -2723 1095 0
1857 2768 -1162 0
-1551 1951 962 0
-60 1230 -2648 0
2884 -2558 -125 0
-2670 511 1187 0
-1051 2923 885 0
1070 2371 -851 0
-1676 1439 -349 0
-1759 1173 1643 0
2051 -186 2874 0
270 -1447 -1207 0
2602 -326 1149 0
951 638 410 0
-598 141 -416 0
1146 -1027 -1842 0
-356 -907 2543 0
-1677 -472 1946 0
2748 1960 2929 0
86 -2879 -2451 0
-1125 2406 13 0
831 -1926 2333 0
2471 -2547 171 0
1380 214 2260 0
605 1044 2187 0
76 -1831 1808 0
238 2589 109 0
1743 2918 -1916 0
1976 1769 259 0
1742 -2708 568 0
-305 -313 2739 0
2456 417 561 0
2132 826 -33 0
1281 -442 -733 0
-554 1551 1442 0
2705 1414 -2670 0
-2439 1339 -2401 0
-2441 2001 -2878 0
1766 351 143 0
1199 2766 848 0
2302 -2301 1364 0
1079 57 -154 0
-1968 2137 779 0
-2713 1100 273 0
2028 164 1355 0
-260 -1606 2018 0
-507 2073 -812 0
1082 -2627 -552 0
1112 583 700 0
1330 9 231 0
1437 969 933 0
2630 -121 -1534 0
-1829 -391 2914 0
2944 2149 959 0
841 2890 1369 0
136 1553 2805 0
2521 822 1030 0
2761 -2705 -2764 0
-2472 287 -532 0
-2508 2601 -449 0
1509 2092 -321 0
704 662 1316 0
-109 2613 2589 0
1348 894 2709 0
-1147 221 2971 0
-949 388 1694 0
2855 -2546 1222 0
-224 155 -1081 0
1947 945 1575 0
1562 650 1887 0
2623 1355 2079 0
2765 2272 -1443 0
1189 -101 1262 0
2692 578 1372 0
631 2251 1641 0
671 2434 799 0
526 278 -2522 0
-2763 -898 720 0
-1950 2488 -692 0
2402 -2772 -1618 0
545 1578 -2990 0
-2751 1031 1219 0
1379 1792 2928 0
1886 -2305 -1002 0
1968 451 1994 0
73 -2743 977 0
83 1729 1425 0
1171 -2156 -749 0
-89 1174 1468 0
2758 -299 -2809 0
725 658 122 0
-1431 1853 688 0
1665 2677 1148 0
-369 -1682 1047 0
-2998 1465 -489 0
1337 1574 1413 0
1372 1003 2833 0
-1902 386 -1096 0
2146 -2317 2511 0
-1468 2293 1138 0
1872 275 2019 0
-156 -864 716 0
388 2903 2105 0
1690 -270 2747 0
2241 2544 2342 0
-2935 2183 -2752 0
1530 1658 2479 0
-679 2861 2146 0
289 -234 2150 0
2049 1632 85 0
-605 1221 636 0
2577 290 1306 0
2161 -2034 878 0
2307 1768 -2939 0
1965 2428 2745 0
527 -1582 -383 0
336 2868 848 0
1650 2882 912 0
1449 1318 2828 0
2862 -197 340 0
642 1693 932 0
2497 229 -2712 0
-1004 2453 -1672 0
1705 -2140 -1876 0
652 -2073 -2240 0
2593 392 325 0
-1104 -1081 483 0
-146 -2791 1819 0
1141 -320 1196 0
292 1199 999 0
1375 1354 536 0
2294 -1804 1741 0
-2758 2938 2033 0
-1590 -2609 652 0
1940 1000 -2886 0
1586 265 1410 0
294 2334 1211 0
2211 -2326 317 0
1568 830 2777 0
2887 646 2330 0
1029 2279 -1500 0
30 1723 -1008 0
2995 2235 -389 0
-1938 1606 -24 0
1700 65 -313 0
1995 738 -2468 0
1535 2790 604 0
18 -1675 2420 0
2741 -781 2531 0
-1119 -53 940 0
-1159 -502 390 0
1774 924 -1738 0
-661 -2621 2167 0
1664 -382 -2786 0
-1072 1781 961 0
1335 -2256 -1991 0
2853 1587 -420 0
1718 -2632 285 0
1670 2147 1491 0
990 1596 1937 0
1437 -2220 135 0
720 2989 2159 0
-74 -2251 284 0
1761 1802 -1175 0
970 596 -1682 0
2233 1501 2361 0
2446 475 583 0
2136 1022 1598 0
-1491 2998 -935 0
-1321 -927 2769 0
498 2763 1895 0
-997 -520 2838 0
-1953 899 1540 0
-574 1672 1316 0
2047 1229 2110 0
652 853 1181 0
736 2853 1829 0
1514 1300 1378 0
2086 291 1381 0
605 638 2106 0
394 2887 1936 0
829 2258 1695 0
1348 -1526 -2376 0
-2277 502 -2077 0
1695 1553 -2408 0
-1925 2899 -2070 0
-406 1456 505 0
-1469 1091 -1284 0
765 985 800 0
-2513 -1845 2903 0
-262 -1601 1156 0
1876 2295 383 0
-2317 2044 2890 0
880 978 1381 0
1875 -191 432 0
2085 349 1358 0
-1246 -1383 1491 0
64 881 -2734 0
1919 2183 2467 0
-1120 1259 1834 0
-2250 -665 3 0
-1559 947 896 0
2783 1943 293 0
2389 -783 398 0
-1491 -2387 1229 0
2506 2596 1540 0
1899 1312 2405 0
825 -2713 2876 0
-2708 965 38 0
-2111 -1176 1382 0
1024 538 862 0
2980 986 1875 0
1127 1076 633 0
1740 -1301 999 0
-2643 1363 27 0
705 1030 348 0
1178 758 -1147 0
-1983 -572 2073 0
927 -136 -1251 0
1348 876 -2728 0
2726 -2947 -1676 0
1231 -2522 -2095 0
2983 -2956 -246 0
1384 2630 -1221 0
596 722 2527 0
2435 1666 -550 0
231 56 -334 0
-1204 -419 1484 0
-1206 504 132 0
2243 -1618 -2680 0
1061 1994 833 0
2901 127 -828 0
1497 1522 1528 0
1612 305 1222 0
